Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,Policies,AD & Theft,Band 2 - €201 - €400,737,553,654,750,726,722,904,915,1182,888,898,973,,825.1666666666666,0,38,6,3680,0,,524,973,,,,
,,Policies,AD & Theft,Band 3 - €401 - €600,491,665,773,724,584,709,1032,750,840,914,907,762,,762.5833333333334,0,0,0,1988,0,,495,762,,,,
,,Policies,AD & Theft,Band 4 - €601 - €950,424,652,697,686,884,813,489,785,712,684,960,716,,708.5,0,0,0,2395,0,,368,716,,,,
,,Policies,AD & Theft,Band 5 - €951 - €1200,629,600,787,602,555,582,603,524,1009,796,819,612,,676.5,0,0,0,1566,0,,601,612,,,,
,,Policies,AD & Theft,Band 6 - €1201 - €1500,416,745,507,771,619,615,620,679,758,864,1037,984,,717.9166666666666,0,0,0,3100,0,,651,984,,,,
,,Policies,E - Apr 24 to present,Band 1 - €0 - €200,281,309,302,293,249,288,532,273,453,563,308,599,,370.8333333333333,0,0,0,245,0,,247,599,,,,
,,Policies,AD Only,Band 2 - €201 - €400,386,431,677,470,613,617,915,878,826,859,706,749,,677.25,0,0,0,334,0,,280,749,,,,
,,Policies,AD Only,Band 3 - €401 - €600,304,381,396,576,636,754,604,590,844,804,610,819,,609.8333333333334,0,0,0,209,0,,395,819,,,,
,,Policies,AD Only,Band 4 - €601 - €950,284,316,452,549,280,504,763,581,421,749,849,880,,552.3333333333334,0,0,0,208,0,,221,880,,,,
,,Policies,AD Only,Band 5 - €951 - €1200,302,414,489,676,534,545,760,674,750,975,696,807,,635.1666666666666,0,0,0,327,0,,295,807,,,,
,,Policies,AD Only,Band 6 - €1201 - €1500,534,575,508,577,472,637,595,1001,750,856,852,822,,681.5833333333334,0,0,0,952,0,,429,822,,,,
,,Policies,E - Apr 24 to present,Band 1 - €0 - €200,433,526,409,637,570,619,634,761,939,761,510,599,,616.5,0,0,0,643,0,,257,599,,,,
,,Policies,Theft Only,Band 2 - €201 - €400,506,522,524,513,578,509,918,795,832,650,875,1056,,689.8333333333334,0,0,0,992,0,,366,1056,,,,
,,Policies,Theft Only,Band 3 - €401 - €600,369,517,460,646,616,697,643,885,769,890,842,1070,,700.3333333333334,0,0,0,789,0,,357,1070,,,,
,,Policies,Theft Only,Band 4 - €601 - €950,393,433,343,493,561,798,842,904,786,738,902,897,,674.1666666666666,0,0,0,931,0,,387,897,,,,
,,Policies,Theft Only,Band 5 - €951 - €1200,468,381,428,537,610,591,461,732,705,804,895,677,,607.4166666666666,0,0,0,1037,0,,370,677,,,,
