Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
,,Rate,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Rate,F,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Rate,G,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Rate,H,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Total,,,1.275,0.9055299539170507,0.7633587786259542,1.0486725663716814,0.7215909090909091,0.8598574821852731,1.1704545454545454,1.5108695652173914,0.639225181598063,1.3073770491803278,0.7710084033613446,1.095808383233533,1.0057294015196727,,0.9454213290705641,,1.018140589569161,1.095808383233533,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,Lapse By Product,H,,,,,,,,,,,,,,,,,,,,,
,,Lapse By Product,H,,,Cancellation Month,,,,,,,,,,,,,,,,,,
,,Measure,Product,,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,2026-01-01 00:00:00,12 Month,,Total,,YTD,YTD,,
,,Measure,Product,,,,,,,,,,,,,,Average,,2025,,2025,2026,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,Lapse,D,New Business,75086,75075,74562,75701,74074,74348,75284,77293,75829,76433,73168,75888,75228.41666666667,,900424,,73571,75888,,
,,Lapse,D,1st Renewals,307,388,273,152,224,443,155,453,569,308,551,451,356.1666666666667,,4148,,325,451,,
,,Lapse,D,2nd Renewals,405,326,223,209,460,411,403,254,511,492,273,597,380.3333333333333,,4515,,548,597,,
,,Lapse,D,3rd Renewals,311,230,415,387,279,246,320,239,309,233,278,450,308.0833333333333,,3558,,311,450,,
,,Lapse,D,4th Renewals,266,242,182,278,650,324,156,619,560,462,413,375,377.25,,4614,,462,375,,
,,Lapse,D,5th Renewals,80,434,262,452,528,421,352,276,413,244,476,334,356,,4379,,441,334,,
,,Lapse,E,New Business,7825,9039,10548,10903,10729,12556,13131,13425,13551,14005,15223,14577,12126,,138581,,7646,14577,,
,,Lapse,E,1st Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,E,2nd Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,E,3rd Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,E,4th Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,E,5th Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,F,New Business,1282,1637,1583,1827,2165,2219,2447,2395,2566,2558,2742,2920,2195.0833333333335,,24546,,1125,2920,,
,,Lapse,F,1st Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,F,2nd Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,F,3rd Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,F,4th Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,F,5th Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,G,New Business,1685,1542,1840,2266,2536,2327,2638,3488,3203,3434,3223,2988,2597.5,,29687,,1505,2988,,
,,Lapse,G,1st Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,G,2nd Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,G,3rd Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,G,4th Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Lapse,G,5th Renewals,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
